CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
    kworker/u8:1-2871  [001] 14790.556101835: (+10611) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556109243: (+7408)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.556119058: (+9815)  sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14790.556122539: (+3481)  sched_switch:         stress:3428 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14790.556133058: (+10519) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556145058: (+12000) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.556170539: (+25481) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556190947: (+20408) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.556196576: (+5629)  sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556203335: (+6759)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14790.556394984: (+191649) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.556400613: (+5629)  sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556569187: (+168574) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.556575410: (+6223)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.556579484: (+4074)  sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556591187: (+11703) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.556595761: (+4574)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14790.556619076: (+23315) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14790.556622761: (+3685)  sched_switch:         stress:3425 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14790.556635521: (+12760) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556661947: (+26426) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.556695039: (+33092) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556724317: (+29278) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.556763391: (+39074) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.556798224: (+34833) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14790.560704187: (+3905963) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.560705780: (+1593)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.560708484: (+2704)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.560711724: (+3240)  sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.564291484: (+3579760) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.564378947: (+87463) sched_wakeup:         kworker/1:1H:91 [100]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.564387854: (+8907)  sched_switch:         stress:3431 [120] R ==> kworker/1:1H:91 [100]
    kworker/1:1H-91    [001] 14790.564452243: (+64389) sched_switch:         kworker/1:1H:91 [100] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.564521798: (+69555) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.564536780: (+14982) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.564550058: (+13278) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.564561243: (+11185) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.564572484: (+11241) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.564584058: (+11574) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.564606539: (+22481) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.564640076: (+33537) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.564644039: (+3963)  sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.564650743: (+6704)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14790.566524650: (+1873907) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.566535076: (+10426) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.567908613: (+1373537) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14790.567913039: (+4426)  sched_switch:         task_client_B.a:3362 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.567931965: (+18926) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.568287650: (+355685) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.568296724: (+9074)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.568301095: (+4371)  sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.568312632: (+11537) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.568317909: (+5277)  sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14790.568346409: (+28500) sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14790.568351317: (+4908)  sched_switch:         stress:3425 [120] R ==> kworker/u8:1:2871 [120]
    kworker/u8:1-2871  [001] 14790.568374391: (+23074) sched_switch:         kworker/u8:1:2871 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.568409780: (+35389) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.568911687: (+501907) sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14790.573552817: (+4641130) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.577844854: (+4292037) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.577877132: (+32278) sched_switch:         stress:3431 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.577904724: (+27592) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.577925298: (+20574) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.577944835: (+19537) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.577953187: (+8352)  sched_wakeup:         stress:3431 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14790.577955835: (+2648)  sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.577962409: (+6574)  sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.577968298: (+5889)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.577983502: (+15204) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.577987835: (+4333)  sched_switch:         stress:3431 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.578008409: (+20574) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.578026187: (+17778) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.581540687: (+3514500) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.584435058: (+2894371) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.589549983: (+5114925) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.593758817: (+4208834) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.597556595: (+3797778) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.600689317: (+3132722) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.605541798: (+4852481) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.609543095: (+4001297) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.613554187: (+4011092) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.616868594: (+3314407) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.616898539: (+29945) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.616920817: (+22278) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14790.617912113: (+991296) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.617916335: (+4222)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.617938669: (+22334) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.618801687: (+863018) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.618810169: (+8482)  sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.621557539: (+2747370) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.623836150: (+2278611) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.627990187: (+4154037) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14790.627994891: (+4704)  sched_switch:         stress:3425 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.628011391: (+16500) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.631432539: (+3421148) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14790.637564391: (+6131852) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.642615298: (+5050907) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.645555576: (+2940278) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.647978224: (+2422648) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.653544909: (+5566685) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.658133113: (+4588204) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.661557946: (+3424833) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.664377557: (+2819611) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.667915242: (+3537685) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14790.667924446: (+9204)  sched_switch:         stress:3428 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.667951983: (+27537) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.670876335: (+2924352) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.673545483: (+2669148) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.675752798: (+2207315) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14790.678003242: (+2250444) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3424  [001] 14790.678006613: (+3371)  sched_switch:         stress:3424 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.678022279: (+15666) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.679886409: (+1864130) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.685558224: (+5671815) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.689555928: (+3997704) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14790.689561261: (+5333)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14790.689600724: (+39463) sched_switch:         kworker/1:2:2867 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.689616779: (+16055) sched_wakeup:         kworker/1:2:2867 [120]<CANT FIND FIELD success> CPU:001
 task_client_B.a-3362  [001] 14790.689619761: (+2982)  sched_switch:         task_client_B.a:3362 [120] R ==> kworker/1:2:2867 [120]
     kworker/1:2-2867  [001] 14790.689635261: (+15500) sched_switch:         kworker/1:2:2867 [120] W ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.690314353: (+679092) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.693560928: (+3246575) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.696247613: (+2686685) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.701545965: (+5298352) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.705935335: (+4389370) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3424  [001] 14790.709558242: (+3622907) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
