CPU 3 is empty
cpus=4
 task_client_B.a-3362  [001] 14786.320756129:          sched_wakeup:         kworker/u8:1:2871 [120]<CANT FIND FIELD success> CPU:001
          stress-3426  [000] 14790.081543115: (+1278)  sched_switch:         stress:3426 [120] R ==> kworker/0:2:3318 [120]
          stress-3430  [002] 14790.081545708: (+2593)  sched_wakeup:         ksoftirqd/2:23 [120]<CANT FIND FIELD success> CPU:002
          stress-3430  [002] 14790.081550041: (+4333)  sched_switch:         stress:3430 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14790.081564652: (+14611) sched_switch:         kworker/2:1:3243 [120] W ==> ksoftirqd/2:23 [120]
     kworker/1:2-2867  [001] 14790.081565171: (+519)   sched_switch:         kworker/1:2:2867 [120] W ==> task_client_B.a:3362 [120]
     kworker/0:2-3318  [000] 14790.081568652: (+3481)  sched_switch:         kworker/0:2:3318 [120] W ==> task_client_A.a:3360 [120]
     ksoftirqd/2-23    [002] 14790.081584282: (+15630) sched_switch:         ksoftirqd/2:23 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14790.083889245: (+2304963) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.083927356: (+38111) sched_switch:         stress:3425 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.083958634: (+31278) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.083974356: (+15722) sched_switch:         stress:3428 [120] D ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.083988671: (+14315) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
   task_server.a-3358  [002] 14790.084321578: (+332907) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
 task_client_A.a-3360  [000] 14790.087067763: (+2746185) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3424  [001] 14790.089509411: (+2441648) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
          stress-3432  [002] 14790.089509522: (+111)   sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3427  [000] 14790.089511208: (+1686)  sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.092167189: (+2655981) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
 task_client_B.a-3362  [001] 14790.094242819: (+2075630) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3431  [001] 14790.094262393: (+19574) sched_wakeup:         stress:3425 [120]<CANT FIND FIELD success> CPU:001
   task_server.a-3358  [002] 14790.095273208: (+1010815) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3431  [001] 14790.097528337: (+2255129) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
          stress-3429  [000] 14790.097528596: (+259)   sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14790.100493337: (+2964741) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3425  [001] 14790.100506189: (+12852) sched_wakeup:         stress:3428 [120]<CANT FIND FIELD success> CPU:001
          stress-3430  [002] 14790.101510782: (+1004593) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
 task_client_A.a-3360  [000] 14790.103219708: (+1708926) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
          stress-3425  [001] 14790.105512245: (+2292537) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
          stress-3427  [000] 14790.105512800: (+555)   sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
 task_client_A.a-3360  [000] 14790.107917133: (+2404333) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
   task_server.a-3358  [002] 14790.107977171: (+60038) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_B.a-3362  [001] 14790.109668263: (+1691092) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3428  [001] 14790.113526337: (+3858074) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
          stress-3433  [002] 14790.113526411: (+74)    sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3426  [000] 14790.113529096: (+2685)  sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14790.116718041: (+3188945) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
   task_server.a-3358  [002] 14790.117229800: (+511759) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14790.117234374: (+4574)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14790.117274319: (+39945) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
          stress-3425  [001] 14790.117883948: (+609629) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3425  [001] 14790.117888726: (+4778)  sched_switch:         stress:3425 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.117905967: (+17241) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14790.118317541: (+411574) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
   task_server.a-3358  [002] 14790.118321245: (+3704)  sched_switch:         task_server.a:3358 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14790.118343948: (+22703) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14790.118364911: (+20963) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14790.118379578: (+14667) sched_switch:         ngrok:555 [120] S ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14790.118872170: (+492592) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
 task_client_A.a-3360  [000] 14790.119393430: (+521260) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
   task_server.a-3358  [002] 14790.119462004: (+68574) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3428  [001] 14790.121515059: (+2053055) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.123702115: (+2187056) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
          stress-3432  [002] 14790.125511226: (+1809111) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3427  [000] 14790.125511856: (+630)   sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3431  [001] 14790.127956559: (+2444703) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.127960578: (+4019)  sched_switch:         stress:3431 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.127971689: (+11111) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.131511263: (+3539574) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
   task_server.a-3358  [002] 14790.131979726: (+468463) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
 task_client_A.a-3360  [000] 14790.132025004: (+45278) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3430  [002] 14790.137517781: (+5492777) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3425  [001] 14790.137526356: (+8575)  sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
          stress-3429  [000] 14790.137535467: (+9111)  sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14790.142527819: (+4992352) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
 task_client_A.a-3360  [000] 14790.143451874: (+924055) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
   task_server.a-3358  [002] 14790.143480985: (+29111) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3424  [001] 14790.145525670: (+2044685) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.148020615: (+2494945) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
          stress-3433  [002] 14790.149525967: (+1505352) sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3426  [000] 14790.149529744: (+3777)  sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
          stress-3428  [001] 14790.153515337: (+3985593) sched_switch:         stress:3428 [120] R ==> task_client_B.a:3362 [120]
 task_client_A.a-3360  [000] 14790.156088189: (+2572852) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
   task_server.a-3358  [002] 14790.156217726: (+129537) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
 task_client_B.a-3362  [001] 14790.158086874: (+1869148) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
          stress-3432  [002] 14790.161513189: (+3426315) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
          stress-3427  [000] 14790.161514152: (+963)   sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3424  [001] 14790.161514541: (+389)   sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.164371337: (+2856796) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
   task_server.a-3358  [002] 14790.167263041: (+2891704) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
 task_client_A.a-3360  [000] 14790.167391818: (+128777) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3430  [002] 14790.167428207: (+36389) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3430  [002] 14790.167432207: (+4000)  sched_switch:         stress:3430 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14790.167479707: (+47500) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14790.167665985: (+186278) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3431  [001] 14790.167885207: (+219222) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3431  [001] 14790.167891226: (+6019)  sched_switch:         stress:3431 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.167911985: (+20759) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
          stress-3430  [002] 14790.168523281: (+611296) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
          stress-3430  [002] 14790.168528115: (+4834)  sched_switch:         stress:3430 [120] R ==> ngrok:517 [120]
           ngrok-517   [002] 14790.168562744: (+34629) sched_wakeup:         ngrok:555 [120]<CANT FIND FIELD success> CPU:002
           ngrok-517   [002] 14790.168587522: (+24778) sched_switch:         ngrok:517 [120] S ==> ngrok:555 [120]
           ngrok-555   [002] 14790.168612318: (+24796) sched_wakeup:         ngrok:517 [120]<CANT FIND FIELD success> CPU:002
           ngrok-555   [002] 14790.168627874: (+15556) sched_switch:         ngrok:555 [120] S ==> ngrok:517 [120]
           ngrok-517   [002] 14790.168659541: (+31667) sched_switch:         ngrok:517 [120] S ==> task_server.a:3358 [120]
   task_server.a-3358  [002] 14790.169588930: (+929389) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
 task_client_B.a-3362  [001] 14790.170834281: (+1245351) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3430  [002] 14790.173528170: (+2693889) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3425  [001] 14790.173529318: (+1148)  sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
          stress-3429  [000] 14790.173536226: (+6908)  sched_switch:         stress:3429 [120] R ==> task_client_A.a:3360 [120]
 task_client_B.a-3362  [001] 14790.175771152: (+2234926) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
   task_server.a-3358  [002] 14790.177676522: (+1905370) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
          stress-3428  [001] 14790.177966707: (+290185) sched_wakeup:         ngrok:515 [120]<CANT FIND FIELD success> CPU:001
          stress-3428  [001] 14790.177971485: (+4778)  sched_switch:         stress:3428 [120] R ==> ngrok:515 [120]
           ngrok-515   [001] 14790.177990115: (+18630) sched_switch:         ngrok:515 [120] S ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.179815392: (+1825277) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3424 [120]
 task_client_A.a-3360  [000] 14790.180219670: (+404278) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3426 [120]
          stress-3433  [002] 14790.181529522: (+1309852) sched_switch:         stress:3433 [120] R ==> task_server.a:3358 [120]
          stress-3424  [001] 14790.185520652: (+3991130) sched_switch:         stress:3424 [120] R ==> task_client_B.a:3362 [120]
          stress-3426  [000] 14790.185554189: (+33537) sched_switch:         stress:3426 [120] R ==> task_client_A.a:3360 [120]
   task_server.a-3358  [002] 14790.185906541: (+352352) sched_switch:         task_server.a:3358 [120] R ==> stress:3432 [120]
          stress-3432  [002] 14790.189517152: (+3610611) sched_switch:         stress:3432 [120] R ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14790.190267281: (+750129) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3431 [120]
 task_client_A.a-3360  [000] 14790.191388374: (+1121093) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3427 [120]
   task_server.a-3358  [002] 14790.193464207: (+2075833) sched_switch:         task_server.a:3358 [120] R ==> stress:3430 [120]
          stress-3431  [001] 14790.193519355: (+55148) sched_switch:         stress:3431 [120] R ==> task_client_B.a:3362 [120]
 task_client_B.a-3362  [001] 14790.196225392: (+2706037) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3425 [120]
          stress-3430  [002] 14790.197515244: (+1289852) sched_switch:         stress:3430 [120] R ==> task_server.a:3358 [120]
          stress-3427  [000] 14790.197516485: (+1241)  sched_switch:         stress:3427 [120] R ==> task_client_A.a:3360 [120]
          stress-3425  [001] 14790.201517522: (+4001037) sched_switch:         stress:3425 [120] R ==> task_client_B.a:3362 [120]
   task_server.a-3358  [002] 14790.202006170: (+488648) sched_switch:         task_server.a:3358 [120] R ==> stress:3433 [120]
 task_client_A.a-3360  [000] 14790.204240596: (+2234426) sched_switch:         task_client_A.a:3360 [120] R ==> stress:3429 [120]
          stress-3433  [002] 14790.205539837: (+1299241) sched_wakeup:         kworker/2:1:3243 [120]<CANT FIND FIELD success> CPU:002
          stress-3433  [002] 14790.205550689: (+10852) sched_switch:         stress:3433 [120] R ==> kworker/2:1:3243 [120]
     kworker/2:1-3243  [002] 14790.205592392: (+41703) sched_switch:         kworker/2:1:3243 [120] W ==> task_server.a:3358 [120]
 task_client_B.a-3362  [001] 14790.205923059: (+330667) sched_switch:         task_client_B.a:3362 [120] R ==> stress:3428 [120]
